Year,Prosper Rating (Letter),Estimated Return
2010,A,0.0608
2011,E,0.1487
2013,A,0.1032
2013,D,0.1025
2009,A,0.0886
2010,E,0.1773
2013,C,0.07923
2012,B,0.0761
2012,AA,0.0449
2013,D,0.099
2013,C,0.08922
2012,HR,0.1174
2013,C,0.08922
2012,C,0.1014
2012,HR,0.1271
2013,D,0.09609
2013,C,0.08421
2012,HR,0.1246
2009,A,0.0827
2011,D,0.1317
2012,E,0.1587
2013,A,0.0691
2013,B,0.0861
2012,HR,0.1246
2013,D,0.1173
2012,D,0.1511
2013,E,0.1107
2010,D,0.1504
2012,A,0.0836
2010,C,0.1303
2013,E,0.1237
2012,B,0.0888
2013,C,0.1053
2013,A,0.06026
2013,D,0.08821
2013,B,0.0789
2011,AA,0.0245
2013,E,0.1122
2011,AA,0.04
2013,A,0.0728
2009,E,0.1773
2013,HR,0.11116
2011,D,0.1414
2012,C,0.111
2011,AA,0.0245
2013,E,0.1093
2013,B,0.0858
2012,HR,0.1221
2012,HR,0.1246
2011,HR,0.0887
2013,C,0.1101
2012,D,0.1512
2013,HR,0.11116
2013,HR,0.1185
2013,A,0.06663
2013,B,0.08209
2012,C,0.0922
2012,C,0.142
2013,C,0.07713
2012,A,0.0567
2012,C,0.1492
2012,HR,0.1174
2013,C,0.0955
2010,AA,0.068
2013,C,0.1053
2013,A,0.06462
2013,D,0.1039
2013,B,0.0876
2012,C,0.1281
2013,A,0.06026
2013,E,0.10941
2013,E,0.10307
2013,A,0.06663
2011,B,0.1173
2011,E,0.1352
2013,D,0.09066
2013,C,0.1003
2013,B,0.08154
2013,C,0.08724
2012,A,0.0567
2010,HR,0.0799
2013,A,0.0631
2013,C,0.08473
2012,A,0.0623
2013,B,0.08209
2012,A,0.0623
2013,D,0.1051
2013,HR,0.11348
2010,E,0.1761
2011,D,0.1363
2013,A,0.0578
2012,D,0.1144
2011,C,0.1124
2013,E,0.1137
2012,A,0.1115
2013,D,0.1025
2013,B,0.07077
2013,AA,0.0498
2013,C,0.0965
2013,E,0.10423
2013,D,0.099
2013,E,0.10423
2013,A,0.0712
2013,C,0.08872
2012,C,0.1246
2013,B,0.0878
2010,A,0.0524
2012,C,0.1408
2012,D,0.1065
2013,D,0.123
2013,C,0.08172
2010,D,0.0733
2013,C,0.0984
2013,E,0.10544
2010,A,0.0608
2013,A,0.06153
2013,A,0.06388
2013,C,0.1152
2013,E,0.1093
2013,C,0.0898
2010,A,0.0608
2013,B,0.0861
2013,B,0.08004
2013,A,0.0748
2012,C,0.1442
2013,C,0.07824
2013,C,0.1053
2013,C,0.0941
2012,A,0.0961
2012,HR,0.1174
2013,C,0.08529
2013,A,0.0727
2010,A,0.0623
2013,B,0.0861
2013,B,0.08321
2011,C,0.1147
2010,D,0.1463
2013,HR,0.11348
2013,D,0.1012
2013,AA,0.04529
2011,D,0.1414
2012,HR,0.1174
2012,A,0.0771
2012,D,0.1511
2012,HR,0.1221
2013,B,0.102
2013,HR,0.11348
2013,A,0.07284
2011,E,0.1439
2009,D,0.2265
2013,AA,0.051
2013,E,0.10063
2012,D,0.1495
2009,D,0.1472
2012,HR,0.1246
2011,A,0.0657
2013,D,0.1235
2013,E,0.1107
2011,A,0.0642
2013,A,0.07284
2012,E,0.1276
2010,A,0.0608
2010,D,0.1504
2012,E,0.1371
2013,A,0.0691
2012,C,0.111
2013,D,0.1039
2013,A,0.0645
2013,D,0.09066
2013,D,0.099
2012,A,0.0687
2012,D,0.1039
2013,A,0.07078
2013,E,0.10423
2013,C,0.08728
2011,A,0.0657
2013,B,0.1001
2013,HR,0.10431
2013,B,0.0878
2012,B,0.1074
2013,A,0.0712
2012,D,0.1189
2012,B,0.1074
2013,C,0.08529
2013,C,0.1053
2012,AA,0.0549
2013,A,0.06153
2013,C,0.08728
2013,A,0.07284
2013,B,0.0878
2013,B,0.0778
2013,B,0.0858
2011,D,0.1317
2013,C,0.08524
2013,D,0.116
2012,C,0.1422
2012,C,0.1014
2012,HR,0.1246
2013,E,0.1122
2013,A,0.06388
2010,C,0.1153
2009,D,0.1477
2012,A,0.0961
2012,B,0.1203
2012,D,0.1144
2013,B,0.0858
2013,B,0.07408
2013,AA,0.0552
2013,B,0.07344
2013,B,0.0697
2010,D,0.1504
2012,HR,0.1246
2013,D,0.09512
2012,B,0.1385
2009,AA,0.069
2010,A,0.0608
2011,D,0.1454
2013,AA,0.05047
2012,A,0.1115
2011,E,0.1487
2012,D,0.115
2013,E,0.10423
2010,AA,0.0859
2013,C,0.1115
2013,C,0.08227
2012,E,0.1547
2013,B,0.07517
2011,B,0.0914
2013,B,0.0876
2013,A,0.0624
2013,E,0.1168
2013,B,0.0861
2012,A,0.0749
2012,B,0.115
2009,E,0.1843
2012,A,0.108
2011,E,0.1561
2011,D,0.1278
2011,A,0.0567
2011,A,0.0771
2013,E,0.10102
2013,D,0.099
2012,A,0.0623
2013,C,0.1004
2010,D,0.0523
2009,A,0.0722
2013,D,0.09512
2012,HR,0.1271
2013,C,0.0999
2010,C,0.113
2011,B,0.1074
2013,HR,0.1185
2013,D,0.09066
2013,B,0.102
2010,B,0.0862
2013,B,0.08209
2013,C,0.08421
2011,HR,0.0887
2012,C,0.1014
2010,B,0.0749
2013,C,0.1091
2012,D,0.1495
2013,E,0.09737
2012,B,0.1074
2013,A,0.0645
2013,A,0.0728
2013,D,0.1025
2013,E,0.1122
2013,B,0.07463
2013,C,0.0984
2013,C,0.1053
2013,A,0.0631
2012,B,0.0953
2013,C,0.1091
2012,AA,0.0552
2012,D,0.1512
2010,A,0.0662
2012,C,0.1442
2010,B,0.0724
2013,B,0.0858
2012,D,0.1189
2012,HR,0.1246
2013,C,0.0922
2013,D,0.1039
2013,B,0.0778
2011,HR,0.1267
2012,HR,0.1246
2010,A,0.0608
2013,C,0.08284
2012,HR,0.1246
2012,AA,0.045
2009,C,0.0816
2011,E,0.1439
2013,B,0.0838
2013,B,0.07463
2012,A,0.0836
2013,E,0.1241
2013,C,0.08724
2013,HR,0.11116
2012,C,0.1422
2013,E,0.10307
2013,D,0.123
2013,D,0.1065
2013,E,0.1122
2013,D,0.099
2013,B,0.0838
2013,B,0.07689
2012,HR,0.1246
2010,D,0.1504
2013,A,0.07078
2012,D,0.1123
2012,B,0.0731
2010,E,0.1843
2013,C,0.08627
2011,D,0.1649
2012,C,0.0987
2012,E,0.1276
2013,D,0.1025
2013,B,0.07689
2013,C,0.0975
2013,C,0.0922
2013,C,0.1152
2012,A,0.0597
2013,A,0.0631
2013,AA,0.0532
2011,HR,0.1148
2013,D,0.08578
2012,B,0.1292
2011,A,0.0423
2012,B,0.028
2013,A,0.0782
2010,HR,0.1275
2009,C,0.1308
2013,D,0.0584
2013,B,0.07689
2013,B,0.102
2010,E,0.1747
2013,HR,0.1185
2012,A,0.0567
2013,B,0.08321
2013,C,0.095
2013,C,0.0999
2010,AA,0.0535
2013,E,0.0632
2011,E,0.1561
2013,E,0.1093
2013,A,0.06
2011,D,0.1243
2013,A,0.07078
2012,HR,0.1124
2009,AA,0.0695
2013,B,0.1001
2012,A,0.0517
2012,C,0.1492
2012,D,0.1123
2011,E,0.1439
2013,A,0.0712
2011,D,0.1454
2013,D,0.1039
2013,E,0.1237
2011,D,0.1414
2012,B,0.1295
2012,B,0.0731
2012,A,0.0517
2011,B,0.0976
2013,HR,0.11116
2012,C,0.1442
2013,D,0.1025
2013,B,0.07408
2013,A,0.07078
2013,E,0.1122
2013,B,0.0876
2012,E,0.1107
2011,D,0.1232
2013,E,0.1242
2012,A,0.1115
2012,HR,0.1246
2012,D,0.1189
2011,AA,0.04
2013,C,0.0898
2012,D,0.1123
2012,C,0.1442
2010,AA,0.055
2013,D,0.131
2012,HR,0.1246
2013,C,0.1004
2012,HR,0.1246
2013,C,0.08976
2011,D,0.1363
2011,AA,0.0604
2011,C,0.0936
2013,D,0.1173
2012,HR,0.1124
2013,E,0.1244
2011,B,0.09
2012,A,0.0567
2013,C,0.1003
2013,D,0.09167
2012,D,0.1202
2013,B,0.08321
2013,C,0.0999
2012,C,0.111
2013,A,0.06
2009,D,0.1258
2013,A,0.07487
2012,E,0.1137
2013,AA,0.0532
2011,HR,0.0887
2012,E,0.1257
2010,E,0.1345
2012,D,0.1144
2011,D,0.1278
2013,A,0.05879
2012,A,0.101
2010,C,0.1153
2013,D,0.0584
2011,B,0.0878
2012,E,0.1587
2012,B,0.0506
2013,C,0.1101
2013,A,0.0728
2013,C,0.0941
2012,B,0.1074
2013,D,0.1012
2013,C,0.1115
2013,A,0.0782
2013,HR,0.11116
2011,B,0.1074
2011,B,0.0488
2012,HR,0.1246
2011,D,0.1243
2012,D,0.1511
2013,B,0.0838
2013,C,0.08027
2013,C,0.1115
2011,E,0.1439
2013,HR,0.1185
2012,B,0.0731
2013,AA,0.05298
2013,B,0.07192
2013,AA,0.05516
2009,D,0.1482
2013,B,0.08154
2013,A,0.06081
2010,D,0.1698
2013,A,0.06968
2013,B,0.0789
2012,E,0.1588
2013,D,0.1025
2010,HR,0.0799
2012,E,0.1567
2013,B,0.0888
2013,C,0.08027
2012,D,0.1512
2012,C,0.1014
2012,E,0.1276
2013,B,0.1203
2012,HR,0.1271
2011,C,0.1124
2013,B,0.07689
2013,C,0.08922
2013,A,0.0748
2011,A,0.0905
2012,HR,0.1124
2013,B,0.0861
2010,D,0.2086
2011,D,0.1232
2011,C,0.1147
2011,E,0.1439
2012,B,0.1214
2012,A,0.0662
2013,C,0.0564
2012,E,0.1257
2010,HR,0.1399
2012,C,0.0559
2013,C,0.1133
2013,HR,0.11116
2013,C,0.0984
2011,E,0.1561
2010,D,0.145
2013,A,0.0706
2012,HR,0.1246
2011,E,0.1487
2013,C,0.1004
2011,HR,0.1246
2011,B,0.1074
2012,B,0.0731
2013,C,0.08926
2011,HR,0.1246
2012,E,0.1276
2013,D,0.1012
2012,C,0.0424
2011,B,0.078
2012,A,0.0796
2013,B,0.0905
2010,D,0.1477
2013,C,0.1281
2011,A,0.0905
2010,HR,-0.0461
2012,E,0.1257
2013,A,0.0749
2012,A,0.0567
2011,HR,0.0887
2013,D,0.1318
2013,E,0.10102
2013,C,0.07824
2013,A,0.0578
2013,C,0.1115
2013,E,0.10423
2012,C,0.111
2013,B,0.1001
2013,HR,0.11348
2012,B,0.128
2012,HR,0.1246
2013,C,0.1044
2013,C,0.08524
2011,A,0.0567
2013,D,0.09512
2012,HR,0.12
2013,C,0.08872
2013,D,0.1065
2012,HR,0.1171
2013,A,0.06499
2011,A,0.0766
2013,D,0.116
2013,D,0.0927
2011,E,0.143
2012,C,0.1246
2013,B,0.0888
2011,E,0.1371
2013,C,0.07824
2012,C,0.1003
2012,AA,0.0399
2010,E,0.1761
2011,A,0.0905
2012,E,0.1168
2012,A,0.0597
2012,C,0.1014
2011,HR,0.12
2013,A,0.0624
2011,C,0.1147
2013,HR,0.11348
2013,C,0.1053
2013,HR,0.10663
2010,HR,-0.1049
2012,D,0.1202
2012,E,0.1567
2012,E,0.1587
2013,B,0.08215
2013,C,0.08227
2012,D,0.1634
2010,AA,0.068
2013,B,0.07408
2011,B,0.1173
2013,E,0.10544
2012,C,0.1029
2012,HR,0.1246
2012,C,0.111
2011,B,0.1074
2013,E,0.10102
2013,A,0.0748
2013,C,0.08022
2012,C,0.1014
2012,B,0.0731
2011,B,0.1074
2012,AA,0.071
2010,E,0.1557
2009,C,0.1216
2010,AA,0.057
2013,B,0.0838
2010,AA,0.0525
2012,D,0.1511
2012,C,0.1003
2012,E,0.1587
2012,A,0.0517
2012,HR,0.1221
2013,C,0.1101
2012,E,0.1257
2011,B,0.0942
2010,B,0.0772
2009,A,0.0807
2013,A,0.0748
2012,D,0.115
2013,D,0.0618
2013,B,0.08004
2013,A,0.06462
2012,A,0.0623
2011,C,0.1147
2013,D,0.1079
2013,C,0.1053
2013,C,0.08926
2011,HR,0.1246
2012,D,0.1281
2013,C,0.08627
2012,C,0.1442
2013,C,0.1003
2012,D,0.1012
2011,HR,0.1246
2013,B,0.0868
2013,B,0.07077
2009,AA,0.0894
2010,AA,0.0545
2012,C,0.1492
2013,A,0.06663
2012,HR,0.1246
2011,E,0.1487
2013,E,0.1137
2012,HR,0.1171
2013,B,0.08154
2013,E,0.1242
2011,A,0.0666
2011,D,0.1414
2012,B,0.1385
2013,C,0.08172
2012,C,0.0922
2009,C,0.1546
2012,HR,0.1246
2013,B,0.08209
2013,AA,0.0517
2011,C,0.1206
2011,D,0.128
2013,C,0.0975
2012,AA,0.0549
2013,HR,0.1185
2013,A,0.07284
2011,B,0.0963
2013,C,0.08421
2012,D,0.1295
2013,C,0.08529
2012,C,0.1014
2013,C,0.1133
2013,C,0.1152
2012,AA,0.055
2010,HR,0.0785
2013,C,0.0975
2013,B,0.08215
2010,AA,0.055
2012,D,0.1012
2012,A,0.0597
2013,C,0.08627
2011,D,0.1357
2013,C,0.08724
2013,C,0.08529
2013,C,0.08473
2013,A,0.0748
2012,D,0.1189
2012,E,0.1276
2013,D,0.09167
2011,B,0.0682
2012,E,0.1257
2012,D,0.1025
2010,A,0.0608
2012,E,0.1276
2013,C,0.0955
2011,D,0.1534
2013,D,0.1025
2013,C,0.08529
2012,C,0.1408
2013,C,0.0912
2011,D,0.1414
2013,C,0.08223
2013,E,0.10941
2012,D,0.1065
2013,B,0.0697
2013,AA,0.0517
2013,C,0.08872
2010,HR,0.0432
2012,D,0.1158
2011,C,0.1172
2010,HR,0.1369
2012,D,0.1144
2013,E,0.10748
2012,E,0.1256
2011,AA,0.0549
2011,D,0.1243
2013,B,0.08321
2010,C,0.0621
2013,C,0.08524
2012,E,0.1257
2013,A,0.06663
2013,AA,0.0466
2013,A,0.0728
2013,C,0.08926
2013,C,0.1053
2011,D,0.1363
2012,D,0.1458
2013,A,0.06663
2012,E,0.1345
2013,D,0.09066
2013,E,0.09737
2009,E,0.1843
2012,D,0.1104
2012,C,0.1442
2013,B,0.074
2012,B,0.0731
2013,A,0.06499
2012,E,0.1567
2013,E,0.1122
2013,E,0.1122
2013,B,0.08321
2009,A,0.0524
2012,D,0.115
2013,C,0.08728
2013,HR,0.1185
2013,B,0.07689
2012,A,0.1115
2011,B,0.0682
2009,D,0.0952
2013,D,0.1051
2010,AA,0.0555
2013,C,0.0975
2013,D,0.1051
2009,A,0.0727
2009,E,-0.0043
2013,A,0.0706
2013,AA,0.046
2010,HR,0.0612
2013,E,0.1093
2013,A,0.0749
2013,A,0.0706
2012,AA,0.0933
2013,C,0.0898
2013,D,0.1173
2011,E,0.143
2013,B,0.0789
2013,D,0.09512
2012,HR,0.1246
2012,HR,0.12
2013,A,0.0706
2011,AA,0.0599
2013,HR,0.11116
2013,B,0.1001
2012,A,0.06
2012,HR,0.1246
2013,A,0.0631
2013,C,0.08728
2013,D,0.1012
2011,B,0.1074
2011,AA,0.0604
2012,B,0.1385
2012,D,0.1144
2013,A,0.0666
2013,C,0.08976
2013,C,0.08227
2012,D,0.1458
2013,C,0.0912
2013,C,0.08627
2012,C,0.1014
2012,D,0.115
2013,C,0.0898
2013,C,0.1044
2012,C,0.1246
2012,E,0.1239
2013,E,0.0632
2013,B,0.08154
2013,C,0.1003
2009,D,0.1957
2012,B,0.0806
2012,C,0.1442
2012,AA,0.0884
2013,B,0.0838
2011,D,0.1068
2013,E,0.1122
2012,HR,0.1246
2012,E,0.1276
2012,D,0.1473
2012,HR,0.1246
2013,D,0.1079
2011,HR,0.1267
2010,A,0.0608
2013,C,0.1091
2012,A,0.1032
2013,C,0.1091
2013,A,0.07078
2013,B,0.0888
2009,AA,0.1038
2012,D,0.1232
2013,E,0.09414
2013,C,0.08022
2013,C,0.1044
2011,C,0.144
2012,C,0.1083
2011,B,0.0942
2010,D,0.1463
2012,C,0.1422
2013,C,0.08421
2012,E,0.1137
2013,B,0.0861
2012,E,0.1257
2013,AA,0.0552
2012,A,0.0718
2013,E,0.1137
2013,C,0.08926
2013,D,0.1065
2012,D,0.1232
2012,HR,0.1271
2011,B,0.0682
2011,D,0.1327
2012,D,0.1145
2012,D,0.1487
2013,D,0.131
2013,B,0.07689
2013,A,0.07487
2013,B,0.08321
2009,C,0.0573
2012,C,0.1422
2009,C,0.1211
2012,HR,0.1246
2012,D,0.1511
2012,C,0.1083
2012,E,0.1209
2013,B,0.0888
2013,C,0.08284
2013,E,0.10102
2012,AA,0.0399
2011,C,0.1147
2013,A,0.06
2010,E,0.1338
2013,E,0.10544
2010,AA,0.0535
2013,AA,0.04261
2012,D,0.1495
2012,HR,0.1246
2011,D,0.128
2011,HR,0.1087
2013,C,0.08872
2013,D,0.09609
2013,B,0.07077
2012,C,0.1437
2013,HR,0.11116
2011,A,0.0737
2013,B,0.08004
2010,HR,0.1399
2013,D,0.09609
2013,D,0.1039
2009,D,0.0903
2013,E,0.10423
2013,B,0.08321
2012,C,0.1442
2012,HR,0.1246
2013,B,0.0836
2012,D,0.1232
2012,D,0.1295
2012,D,0.1145
2012,D,0.1295
2010,HR,0.1259
2011,HR,0.1267
2012,A,0.1222
2009,C,0.1157
2011,D,0.1068
2011,D,0.1083
2012,D,0.1104
2012,HR,0.1246
2012,D,0.1166
2013,A,0.0645
2011,E,0.14
2013,E,0.10941
2012,D,0.1511
2013,E,0.09737
2013,AA,0.04231
2013,C,0.1091
2013,A,0.0691
2012,D,0.155
2010,B,0.0796
2013,D,0.1012
2013,A,0.0706
2010,HR,0.1369
2012,D,0.1039
2012,HR,0.1271
2012,B,0.1074
2013,C,0.08524
2012,B,0.0761
2013,B,0.07517
2013,C,0.07713
2011,C,0.1147
2009,E,0.006
2012,HR,0.1246
2013,HR,0.1185
2012,HR,0.1246
2012,HR,0.1271
2009,AA,0.07
2013,B,0.0878
2012,C,0.1422
2011,B,0.0682
2011,E,0.1487
2013,B,0.0838
2013,A,0.0782
2013,B,0.1001
2012,B,0.0953
2012,HR,0.1124
2011,E,0.1561
2013,C,0.095
2013,A,0.0603
2012,B,0.0906
2011,B,0.0942
2013,D,0.099
2013,B,0.0778
2010,AA,0.058
2011,E,0.1487
2013,D,0.08578
2012,D,0.1512
2013,A,0.0727
2010,D,0.1504
2012,B,0.0906
2012,D,0.1511
2011,D,0.1163
2011,D,0.1317
2013,B,0.0888
2013,B,0.0963
2013,E,0.1137
2013,A,0.05568
2012,A,0.0517
2013,E,0.10544
2013,C,0.08172
2010,HR,0.1399
2012,AA,0.0933
2013,D,0.1065
2012,D,0.1523
2012,A,0.101
2012,C,0.1491
2012,D,0.1202
2012,D,0.115
2013,AA,0.0425
2013,C,0.08976
2011,D,0.1243
2013,A,0.0631
2013,C,0.08872
2011,D,0.1068
2013,B,0.07517
2012,C,0.1492
2013,A,0.1065
2012,AA,0.076
2011,A,0.0503
2013,C,0.08284
2012,B,0.0926
2010,HR,0.1399
2013,E,0.1122
2013,B,0.08268
2013,C,0.08284
2013,A,0.0706
2012,D,0.1487
2011,E,0.1487
2013,A,0.0691
2013,C,0.1133
2013,C,0.1053
2011,C,0.144
2010,E,0.122
2013,A,0.0624
2013,B,0.074
2013,AA,0.0466
2011,B,0.1074
2013,D,0.1012
2011,E,0.1487
2013,B,0.102
2009,HR,0.0699
2013,C,0.1044
2010,D,0.0952
2010,B,0.0862
2012,HR,0.1221
2012,C,0.1014
2013,E,0.1093
2012,HR,0.1221
2013,D,0.09167
2011,HR,0.0967
2011,B,0.1074
2013,B,0.0858
2012,C,0.1014
2011,B,0.142
2013,E,0.0624
2012,HR,0.1174
2011,D,0.1232
2010,D,0.156
2012,B,0.0935
2010,C,0.0914
2012,HR,0.1246
2013,AA,0.0466
2011,B,0.1074
2013,E,0.10307
2010,D,0.1463
2013,A,0.06153
2013,A,0.06388
2012,C,0.111
2013,C,0.0999
2013,B,0.08154
2013,D,0.08821
2011,C,0.1206
2013,E,0.1093
2013,D,0.1235
2013,B,0.0697
2013,C,0.08627
2012,C,0.1422
2012,HR,0.1271
2012,HR,0.1174
2013,B,0.1001
2010,A,0.0464
2013,B,0.08004
2012,B,0.128
2013,C,0.0999
2012,D,0.1166
2012,C,0.0965
2013,D,0.0837
2013,C,0.0965
2013,C,0.08724
2013,D,0.1065
2012,C,0.1014
2012,D,0.115
2013,B,0.07689
2012,E,0.1257
2013,B,0.07689
2012,C,0.1422
2013,AA,0.04806
2012,B,0.0953
2012,HR,0.1246
2010,D,0.1947
2011,HR,0.1087
2012,E,0.1276
2013,A,0.05342
2013,B,0.0861
2010,D,0.1463
2011,HR,0.0887
2013,A,0.0727
2013,B,0.07408
2013,HR,0.11116
2011,D,0.1454
2013,AA,0.0466
2013,E,0.1137
2013,AA,0.0532
2013,AA,0.04261
2010,B,0.0772
2012,A,0.101
2009,C,0.1206
2012,C,0.1103
2013,B,0.0888
2009,HR,0.1024
2012,HR,0.1221
2012,C,0.1442
2009,C,0.1402
2013,D,0.09609
2010,C,0.1196
2013,C,0.08922
2013,B,0.0836
2013,B,0.07689
2013,E,0.09737
2013,A,0.0727
2012,C,0.1422
2013,B,0.07408
2012,B,0.1074
2011,B,0.1074
2012,D,0.115
2011,E,0.1487
2013,B,0.08209
2013,A,0.0645
2013,B,0.08215
2011,HR,0.12
2013,C,0.0984
2013,B,0.08215
2010,HR,0.0699
2013,B,0.08209
2011,D,0.128
2010,A,0.0623
2013,C,0.08976
2013,HR,0.10663
2013,B,0.08154
2013,B,0.0697
2010,E,0.1761
2012,D,0.0647
2013,C,0.1133
2011,D,0.1317
2012,C,0.0605
2011,C,0.1147
2013,E,0.1093
2010,D,0.1463
2013,B,0.0789
2013,A,0.0438
2010,A,0.0608
2011,E,0.1487
2011,D,0.1414
2013,D,0.08919
2013,C,0.08172
2013,C,0.1053
2012,C,0.111
2012,C,0.1442
2013,E,0.10941
2012,C,0.142
2009,E,0.1383
2010,B,0.0796
2013,C,0.08284
2013,A,0.0727
2013,E,0.1242
2012,C,0.111
2013,B,0.0963
2010,AA,0.0545
2011,E,0.1371
2010,AA,0.0196
2011,B,0.1074
2013,E,0.10307
2013,B,0.0963
2013,D,0.09167
2013,C,0.08279
2013,C,0.0912
2013,A,0.0691
2013,C,0.08627
2010,AA,0.055
2010,D,0.1574
2013,A,0.0691
2012,E,0.1567
2013,C,0.08529
2012,HR,0.1246
2013,B,0.0876
2013,A,0.06706
2011,E,0.1561
2012,HR,0.1221
2012,C,0.1281
2013,A,0.0782
2013,A,0.042
2013,E,0.1244
2011,D,0.1755
2012,D,0.1458
2013,A,0.0782
2013,B,0.0888
2013,B,0.0778
2011,D,0.1243
2012,HR,0.1174
2013,C,0.08529
2013,A,0.0749
2013,C,0.08172
2012,C,0.1003
2012,A,0.0567
2011,B,0.0782
2013,HR,0.11348
2012,B,0.0914
2013,B,0.0778
2013,D,0.1051
2010,B,0.0772
2013,B,0.0838
2011,E,0.1352
2013,D,0.0618
2011,AA,0.0604
2013,C,0.0965
2012,A,0.101
2013,B,0.0876
2010,E,0.1762
2013,B,0.0868
2011,E,0.143
2012,D,0.1104
2013,A,0.06706
2013,E,0.1107
2012,B,0.128
2010,D,0.156
2013,C,0.08223
2013,AA,0.04231
2012,A,0.0671
2011,D,0.1317
2013,B,0.08004
2013,C,0.08473
2013,C,0.095
2011,AA,0.0381
2011,HR,0.1267
2011,B,0.0584
2011,D,0.1414
2013,HR,0.1185
2013,A,0.06706
2012,HR,0.1246
2011,E,0.1439
2013,A,0.07284
2013,E,0.125
2011,A,0.0671
2011,AA,0.027
2012,A,0.0623
2010,A,0.0608
2011,A,0.1158
2013,D,0.09512
2013,D,0.0837
2013,E,0.1244
2013,C,0.1133
2011,E,0.1487
2013,E,0.1354
2010,E,0.1678
2013,E,0.1093
2011,AA,0.0554
2013,E,0.10307
2012,A,0.0394
2013,C,0.0955
2013,E,0.10544
2013,C,0.08421
2013,C,0.08529
2012,C,0.1442
2013,AA,0.0542
2012,HR,0.1171
2013,C,0.1053
2011,E,0.1439
2013,A,0.07078
2009,B,0.0713
2013,E,0.10941
2013,E,0.1168
2010,A,0.0608
2011,B,0.0942
2013,D,0.09512
2012,B,0.0888
2012,A,0.101
2012,D,0.115
2010,C,0.1011
2013,B,0.08321
2013,C,0.0912
2013,B,0.0803
2011,HR,0.1018
2012,D,0.1202
2013,E,0.10102
2012,HR,0.1246
2012,HR,0.1246
2012,D,0.1733
2009,C,0.1253
2009,AA,0.069
2011,D,0.1357
2011,E,0.1487
2013,C,0.07713
2013,E,0.1345
2013,B,0.0838
2013,D,0.09211
2012,C,0.1062
2012,E,0.1257
2012,D,0.1104
2011,D,0.128
2013,E,0.10307
2011,A,0.0666
2013,E,0.1241
2013,AA,0.0552
2013,C,0.07824
2011,C,0.1206
2012,C,0.1442
2013,D,0.1199
2013,C,0.08922
2013,B,0.1001
2012,D,0.115
2013,D,0.1025
2011,E,0.1487
2011,D,0.1357
2013,C,0.1101
2012,B,0.0541
2011,AA,0.04
2011,B,0.1401
2011,HR,0.1246
2013,E,0.09737
2010,D,0.1504
2011,C,0.1147
2013,B,0.074
2012,A,0.0623
2012,AA,0.0381
2013,C,0.1053
2011,E,0.1439
2013,A,0.0728
2013,D,0.0927
2013,A,0.0782
2010,AA,0.1647
2013,E,0.115
2011,AA,0.0599
2013,A,0.0748
2011,A,0.0771
2013,A,0.06153
2012,HR,0.1246
2013,B,0.08209
2011,HR,0.1087
2013,HR,0.10663
2013,C,0.1124
2012,D,0.1241
2012,HR,0.1246
2011,B,0.0682
2013,AA,0.05516
2013,B,0.0963
2011,D,0.1698
2013,C,0.0898
2013,B,0.1001
2013,B,0.0878
2012,D,0.1512
2013,C,0.07819
2013,B,0.08268
2010,D,0.1463
2011,B,0.0772
2013,D,0.0837
2011,A,0.0666
2013,D,0.1199
2013,E,0.10307
2013,A,0.06706
2013,A,0.07487
2012,B,0.0814
2012,B,0.0761
2013,E,0.10423
2013,D,0.1235
2010,D,0.0874
2011,HR,0.1148
2013,C,0.0912
2013,B,0.0838
2011,E,0.1487
2011,C,0.1206
2011,B,0.0807
2012,HR,0.1246
2010,HR,0.1399
2013,B,0.08321
2013,C,0.07824
2013,HR,0.11348
2012,E,0.1137
2012,D,0.1634
2013,A,0.0645
2012,D,0.1232
2012,HR,0.1221
2011,D,0.1357
2010,A,0.0608
2012,A,0.095
2013,A,0.05879
2012,HR,0.1271
2013,C,0.0898
2013,B,0.0789
2011,B,0.0942
2013,HR,0.1185
2012,E,0.1276
2012,B,0.0761
2011,D,0.1357
2013,C,0.08728
2012,HR,0.1221
2013,D,0.09066
2013,C,0.1091
2012,C,0.1014
2013,B,0.0836
2013,C,0.0912
2011,E,0.1487
2013,A,0.0748
2012,C,0.1442
2012,B,0.0761
2012,B,0.0924
2013,C,0.1053
2013,A,0.07284
2012,HR,0.1221
2013,B,0.0905
2013,HR,0.1185
2013,A,0.0645
2013,E,0.1093
2011,B,0.078
2013,A,0.0727
2013,C,0.1133
2013,B,0.1127
2013,E,0.10256
2013,C,0.0955
2013,A,0.06153
2012,D,0.1281
2012,C,0.1492
2011,E,0.1347
2013,B,0.07344
2011,A,0.0557
2013,C,0.08421
2013,C,0.08421
2012,HR,0.1246
2013,C,0.07713
2012,B,0.0935
2012,B,0.0731
2013,B,0.0789
2010,D,0.1844
2010,C,0.1122
2012,C,0.1422
2013,E,0.1241
2013,B,0.07408
2012,D,0.1458
2013,B,0.0963
2012,B,0.0536
2011,D,0.136
2013,B,0.08268
2012,A,0.0426
2013,D,0.1173
2013,C,0.0955
2012,D,0.1295
2011,D,0.1278
2009,A,0.0787
2011,E,0.1557
2013,B,0.07192
2013,E,0.10102
2012,A,0.0796
2011,D,0.1414
2013,C,0.08627
2013,B,0.07077
2010,AA,0.068
2013,C,0.08922
2013,AA,0.04529
2013,B,0.102
2013,E,0.10423
2012,HR,0.1271
2010,C,0.0815
